timeframe,direction,horizon_bars,base_feature,added_feature,disc_n,disc_rate,disc_increment,val_n,val_rate,val_increment,oos_n,oos_rate,oos_increment
h4,bull,1,mtf_pin_bull,rci_cross_up,154,0.11688312,0.00498035,31,,,31,,
h4,bull,1,mtf_pin_bull,dmi_adx_bull,389,0.12853470,0.01663194,78,0.10256410,-0.02699794,39,,
h4,bull,1,mtf_pin_bull,dmi_adx_strong_bull,422,0.13270142,0.02079866,111,0.11711712,-0.01244493,70,0.05714286,0.01139122
h4,bull,1,mtf_pin_bull,fib_above382,1220,0.09590164,-0.01600113,264,0.09090909,-0.03865295,254,0.02362205,-0.02212959
h4,bull,1,mtf_pin_bull,fib_above500,1508,0.09748011,-0.01442266,330,0.09393939,-0.03562265,308,0.02597403,-0.01977761
h4,bull,1,mtf_pin_bull,fib_above618,1793,0.10039041,-0.01151236,404,0.10148515,-0.02807690,360,0.03055556,-0.01519608
h4,bull,1,mtf_pin_bull,fib_retrace38_bull,0,,,0,,,0,,
h4,bull,1,mtf_pin_bull,fib_retrace62_bull,0,,,0,,,0,,
h4,bull,1,mtf_pin_bull,fib_time_zone,830,0.12650602,0.01460326,206,0.10194175,-0.02762030,163,0.04294479,-0.00280685
h4,bull,1,mtf_pin_bull,fib_time_5,464,0.11853448,0.00663172,116,0.09482759,-0.03473446,91,0.05494505,0.00919342
h4,bull,1,mtf_pin_bull,fib_time_8,303,0.12211221,0.01020945,69,0.10144928,-0.02811277,63,0.03174603,-0.01400560
h4,bull,1,mtf_pin_bull,fib_time_13,175,0.13714286,0.02524009,38,,,36,,
h4,bull,1,mtf_pin_bull,fib_fan_up,1220,0.09590164,-0.01600113,264,0.09090909,-0.03865295,254,0.02362205,-0.02212959
h4,bull,1,mtf_pin_bull,fib_arc_bull,1508,0.09748011,-0.01442266,330,0.09393939,-0.03562265,308,0.02597403,-0.01977761
h4,bull,1,mtf_pin_bull,trendline_up,1263,0.09580364,-0.01609912,265,0.11320755,-0.01635450,305,0.03278689,-0.01296475
h4,bull,1,mtf_pin_bull,channel_upper,842,0.10926366,-0.00263911,180,0.10555556,-0.02400649,174,0.04022989,-0.00552175
h4,bull,1,mtf_pin_bull,channel_mid_bull,1597,0.10707577,-0.00482700,356,0.10112360,-0.02843845,334,0.02994012,-0.01581151
h4,bull,1,mtf_pin_bull,channel_breakout_up,206,0.18446602,0.07256325,41,,,42,,
h4,bull,1,mtf_pin_bull,horizontal_resistance_near,178,0.14044944,0.02854667,34,,,38,,
h4,bull,1,mtf_pin_bull,horizontal_support_near,30,,,9,,,0,,
h4,bull,1,mtf_pin_bull,horizontal_break_up,116,0.15517241,0.04326965,22,,,31,,
h4,bull,1,mtf_pin_bull,vertical_session,1552,0.09793814,-0.01396462,348,0.12643678,-0.00312526,296,0.04391892,-0.00183272
h4,bull,1,mtf_pin_bull,vertical_day_open,388,0.12371134,0.01180857,87,0.06896552,-0.06059653,74,0.00000000,-0.04575163
h4,bull,1,mtf_pin_bull,vertical_week_open,17,,,10,,,4,,
h4,bull,1,mtf_pin_bull,rectangle_range,1196,0.10367893,-0.00822384,340,0.12647059,-0.00309146,212,0.02830189,-0.01744975
h4,bull,1,mtf_pin_bull,triangle_breakout_up,30,,,3,,,5,,
h4,bull,1,mtf_pin_bull,ellipse_compression,235,0.06808511,-0.04381766,16,,,46,,
h4,bull,1,mtf_pin_bull,elliott_wave2_bull,285,0.11228070,0.00037794,79,0.11392405,-0.01563799,61,0.01639344,-0.02935819
h4,bull,1,mtf_pin_bull,elliott_wave3_bull,168,0.16071429,0.04881152,33,,,25,,
h4,bull,1,mtf_pin_bull,elliott_wave4_bull,323,0.12074303,0.00884027,67,0.08955224,-0.04000980,67,0.05970149,0.01394986
h4,bull,1,mtf_pin_bull,elliott_wave5_bull,251,0.17131474,0.05941197,48,,,41,,
h4,bull,1,mtf_pin_bull,elliott_impulse_bull,302,0.16225166,0.05034889,60,0.10000000,-0.02956204,46,,
h4,bull,1,mtf_pin_bull,elliott_pullback_bull,608,0.11677632,0.00487355,146,0.10273973,-0.02682232,128,0.03906250,-0.00668913
h4,bull,1,mtf_pin_bull,range_compression,1862,0.11385607,0.00195330,408,0.12009804,-0.00946400,379,0.04485488,-0.00089675
h4,bull,1,mtf_pin_bull,range_tight,155,0.07741935,-0.03448341,42,,,40,,
h4,bull,1,mtf_pin_bull,range_expansion,0,,,0,,,0,,
h4,bull,1,mtf_pin_bull,inside_bar,399,0.08020050,-0.03170226,101,0.12871287,-0.00084917,70,0.02857143,-0.01718021
h4,bull,1,mtf_pin_bull,inside_2,52,0.07692308,-0.03497969,7,,,4,,
h4,bull,1,mtf_pin_bull,nr7,533,0.06378987,-0.04811290,104,0.13461538,0.00505334,79,0.02531646,-0.02043518
h4,bull,1,mtf_pin_bull,nr4,806,0.07196030,-0.03994247,159,0.09433962,-0.03522242,129,0.01550388,-0.03024776
h4,bull,1,mtf_pin_bull,breakout_up20,206,0.18446602,0.07256325,41,,,42,,
h4,bull,1,mtf_pin_bull,retest_up,206,0.18446602,0.07256325,38,,,42,,
h4,bull,1,mtf_pin_bull,squeeze_release_up,43,,,6,,,11,,
h4,bull,1,mtf_pin_bull,pin_bull,142,0.14084507,0.02894230,38,,,27,,
h4,bull,1,mtf_pin_bull,engulf_bull,181,0.10497238,-0.00693039,35,,,38,,
h4,bull,1,mtf_pin_bull,strong_close_bull,459,0.14379085,0.03188808,106,0.08490566,-0.04465638,118,0.05932203,0.01357040
h4,bull,1,mtf_pin_bull,gap_proxy_up,13,,,3,,,1,,
h4,bull,1,mtf_pin_bull,hh20,362,0.15193370,0.04003094,82,0.08536585,-0.04419619,64,0.04687500,0.00112337
h4,bull,1,mtf_pin_bull,structure_bull_transition,893,0.13885778,0.02695502,216,0.12037037,-0.00919167,178,0.04494382,-0.00080781
h4,bull,1,mtf_pin_bull,compression,424,0.11792453,0.00602176,50,0.16000000,0.03043796,95,0.09473684,0.04898521
h4,bull,1,mtf_pin_bull,shape_triangle_proxy,348,0.10057471,-0.01132805,42,,,77,0.09090909,0.04515746
h4,bull,1,mtf_pin_bull,mtf_trend_bull,1330,0.09699248,-0.01491028,260,0.10000000,-0.02956204,349,0.03724928,-0.00850235
h4,bull,1,mtf_pin_bull,mtf_price20_bull,1407,0.09168443,-0.02021833,376,0.11702128,-0.01254077,291,0.03092784,-0.01482380
h4,bull,1,mtf_pin_bull,mtf_price200_bull,1794,0.09698997,-0.01491280,315,0.11746032,-0.01210173,426,0.03521127,-0.01054037
h4,bull,1,mtf_pin_bull,mtf_ema20_rising,1407,0.09168443,-0.02021833,376,0.11702128,-0.01254077,291,0.03092784,-0.01482380
h4,bull,1,mtf_pin_bull,mtf_macd_bull,1196,0.08695652,-0.02494624,240,0.10000000,-0.02956204,244,0.03278689,-0.01296475
h4,bull,1,mtf_pin_bull,mtf_macd_rising,1254,0.11164274,-0.00026002,287,0.10104530,-0.02851675,258,0.03875969,-0.00699194
h4,bull,1,mtf_pin_bull,mtf_rsi60,720,0.08611111,-0.02579166,161,0.09316770,-0.03639434,139,0.02877698,-0.01697466
h4,bull,1,mtf_pin_bull,mtf_adx25,1091,0.12832264,0.01641987,125,0.12000000,-0.00956204,181,0.06629834,0.02054671
h4,bull,1,mtf_pin_bull,mtf_adx_rising,1118,0.12164580,0.00974303,229,0.11790393,-0.01165811,180,0.05000000,0.00424837
h4,bull,1,mtf_pin_bull,mtf_di_bull,1205,0.09128631,-0.02061646,288,0.13194444,0.00238240,206,0.02912621,-0.01662542
h4,bull,1,mtf_pin_bull,mtf_di_strong_bull,850,0.08823529,-0.02366747,168,0.10714286,-0.02241919,134,0.03731343,-0.00843820
h4,bull,1,mtf_pin_bull,mtf_volatility,891,0.14478114,0.03287838,154,0.18181818,0.05225614,176,0.08522727,0.03947564
h4,bull,1,mtf_pin_bull,mtf_bb_bull,1384,0.08815029,-0.02375248,340,0.12647059,-0.00309146,292,0.02739726,-0.01835437
h4,bull,1,mtf_pin_bull,mtf_sma20_bull,1384,0.08815029,-0.02375248,340,0.12647059,-0.00309146,292,0.02739726,-0.01835437
h4,bull,1,mtf_pin_bull,mtf_sma50_bull,1416,0.08686441,-0.02503836,350,0.12285714,-0.00670490,298,0.03355705,-0.01219459
h4,bull,1,mtf_pin_bull,mtf_sma200_bull,1478,0.10284168,-0.00906109,303,0.11881188,-0.01075016,413,0.03389831,-0.01185333
h4,bull,1,mtf_pin_bull,mtf_sma_stack_bull,1038,0.10308285,-0.00881991,241,0.09543568,-0.03412636,328,0.03658537,-0.00916627
h4,bull,1,mtf_pin_bull,mtf_ichimoku_bull,1344,0.09002976,-0.02187300,337,0.11869436,-0.01086768,306,0.03267974,-0.01307190
h4,bull,1,mtf_pin_bull,mtf_ichimoku_tk_bull,1321,0.09613929,-0.01576348,323,0.10835913,-0.02120291,257,0.02723735,-0.01851428
h4,bull,1,mtf_pin_bull,mtf_ichimoku_cloud_bull,1495,0.09565217,-0.01625059,328,0.09451220,-0.03504985,339,0.04129794,-0.00445370
h4,bull,1,mtf_pin_bull,mtf_span_model_bull,1083,0.08956602,-0.02233675,286,0.11888112,-0.01068092,239,0.02510460,-0.02064703
h4,bull,1,mtf_pin_bull,mtf_bb_upper,634,0.09463722,-0.01726554,136,0.09558824,-0.03397381,114,0.02631579,-0.01943584
h4,bull,1,mtf_pin_bull,mtf_superbb_bull,0,,,0,,,0,,
h4,bull,1,mtf_pin_bull,mtf_superbb_squeeze,470,0.10638298,-0.00551979,102,0.14705882,0.01749678,109,0.04587156,0.00011993
h4,bull,1,mtf_pin_bull,mtf_superbb_expand,632,0.14715190,0.03524913,99,0.14141414,0.01185210,100,0.07000000,0.02424837
h4,bull,1,mtf_pin_bull,mtf_stoch_bull,1538,0.12548765,0.01358488,366,0.12021858,-0.00934346,279,0.06093190,0.01518027
h4,bull,1,mtf_pin_bull,mtf_stoch_cross_up,475,0.13894737,0.02704460,131,0.12213740,-0.00742464,89,0.08988764,0.04413601
h4,bull,1,mtf_pin_bull,mtf_stoch_recover_up,226,0.17256637,0.06066361,54,0.12962963,0.00006759,19,,
h4,bull,1,mtf_pin_bull,mtf_rci_bull,1301,0.09684858,-0.01505419,328,0.11890244,-0.01065960,277,0.02527076,-0.02048088
h4,bull,1,mtf_pin_bull,mtf_rci_strong_bull,539,0.08534323,-0.02655954,62,0.09677419,-0.03278785,103,0.00970874,-0.03604290
h4,bull,1,mtf_pin_bull,mtf_rci_cross_up,74,0.10810811,-0.00379466,14,,,12,,
h4,bull,1,mtf_pin_bull,mtf_dmi_adx_bull,524,0.09732824,-0.01457452,87,0.11494253,-0.01461952,72,0.05555556,0.00980392
h4,bull,1,mtf_pin_bull,mtf_dmi_adx_strong_bull,559,0.08586762,-0.02603515,117,0.09401709,-0.03554495,74,0.02702703,-0.01872461
h4,bull,1,mtf_pin_bull,mtf_fib_above382,1275,0.08313725,-0.02876551,311,0.10610932,-0.02345272,262,0.02290076,-0.02285087
h4,bull,1,mtf_pin_bull,mtf_fib_above500,1514,0.08454425,-0.02735851,361,0.11634349,-0.01321855,306,0.02287582,-0.02287582
h4,bull,1,mtf_pin_bull,mtf_fib_above618,1747,0.09330280,-0.01859996,422,0.12559242,-0.00396963,399,0.03007519,-0.01567645
h4,bull,1,mtf_pin_bull,mtf_fib_retrace38_bull,0,,,0,,,0,,
h4,bull,1,mtf_pin_bull,mtf_fib_retrace62_bull,0,,,0,,,0,,
h4,bull,1,mtf_pin_bull,mtf_fib_time_zone,796,0.11180905,-0.00009372,226,0.13274336,0.00318132,177,0.05084746,0.00509582
h4,bull,1,mtf_pin_bull,mtf_fib_time_5,496,0.09879032,-0.01311244,110,0.14545455,0.01589250,75,0.06666667,0.02091503
h4,bull,1,mtf_pin_bull,mtf_fib_time_8,314,0.10828025,-0.00362251,78,0.11538462,-0.01417743,86,0.04651163,0.00075999
h4,bull,1,mtf_pin_bull,mtf_fib_time_13,154,0.15584416,0.04394139,63,0.11111111,-0.01845093,36,,
h4,bull,1,mtf_pin_bull,mtf_fib_fan_up,1275,0.08313725,-0.02876551,311,0.10610932,-0.02345272,262,0.02290076,-0.02285087
h4,bull,1,mtf_pin_bull,mtf_fib_arc_bull,1514,0.08454425,-0.02735851,361,0.11634349,-0.01321855,306,0.02287582,-0.02287582
h4,bull,1,mtf_pin_bull,mtf_trendline_up,1305,0.09808429,-0.01381847,321,0.10591900,-0.02364304,317,0.03470032,-0.01105132
h4,bull,1,mtf_pin_bull,mtf_channel_upper,780,0.08846154,-0.02344123,163,0.10429448,-0.02526757,132,0.01515152,-0.03060012
h4,bull,1,mtf_pin_bull,mtf_channel_mid_bull,1451,0.08959338,-0.02230938,340,0.11764706,-0.01191498,292,0.02397260,-0.02177903
h4,bull,1,mtf_pin_bull,mtf_channel_breakout_up,104,0.04807692,-0.06382584,18,,,12,,
h4,bull,1,mtf_pin_bull,mtf_horizontal_resistance_near,246,0.07317073,-0.03873203,55,0.05454545,-0.07501659,30,,
h4,bull,1,mtf_pin_bull,mtf_horizontal_support_near,12,,,7,,,6,,
h4,bull,1,mtf_pin_bull,mtf_horizontal_break_up,84,0.03571429,-0.07618848,18,,,6,,
h4,bull,1,mtf_pin_bull,mtf_vertical_session,2386,0.11190277,0.00000000,548,0.12956204,0.00000000,459,0.04575163,0.00000000
h4,bull,1,mtf_pin_bull,mtf_vertical_day_open,2386,0.11190277,0.00000000,548,0.12956204,0.00000000,459,0.04575163,0.00000000
h4,bull,1,mtf_pin_bull,mtf_vertical_week_open,702,0.13532764,0.02342487,138,0.15217391,0.02261187,96,0.07291667,0.02716503
h4,bull,1,mtf_pin_bull,mtf_rectangle_range,1267,0.11207577,0.00017300,305,0.12459016,-0.00497188,222,0.06756757,0.02181593
h4,bull,1,mtf_pin_bull,mtf_triangle_breakout_up,6,,,0,,,6,,
h4,bull,1,mtf_pin_bull,mtf_ellipse_compression,92,0.10869565,-0.00320711,42,,,24,,
h4,bull,1,mtf_pin_bull,mtf_elliott_wave2_bull,197,0.07106599,-0.04083678,50,0.16000000,0.03043796,44,,
h4,bull,1,mtf_pin_bull,mtf_elliott_wave3_bull,75,0.09333333,-0.01856943,7,,,0,,
h4,bull,1,mtf_pin_bull,mtf_elliott_wave4_bull,247,0.12145749,0.00955472,46,,,73,0.02739726,-0.01835437
h4,bull,1,mtf_pin_bull,mtf_elliott_wave5_bull,123,0.05691057,-0.05499220,24,,,12,,
h4,bull,1,mtf_pin_bull,mtf_elliott_impulse_bull,136,0.08823529,-0.02366747,25,,,12,,
h4,bull,1,mtf_pin_bull,mtf_elliott_pullback_bull,444,0.09909910,-0.01280367,96,0.09375000,-0.03581204,117,0.05128205,0.00553042
h4,bull,1,mtf_pin_bull,mtf_range_compression,1961,0.09943906,-0.01246370,407,0.12039312,-0.00916892,350,0.03142857,-0.01432306
h4,bull,1,mtf_pin_bull,mtf_range_tight,75,0.04000000,-0.07190277,26,,,25,,
h4,bull,1,mtf_pin_bull,mtf_range_expansion,0,,,0,,,0,,
h4,bull,1,mtf_pin_bull,mtf_inside_bar,347,0.09798271,-0.01392006,73,0.10958904,-0.01997300,120,0.06666667,0.02091503
h4,bull,1,mtf_pin_bull,mtf_inside_2,12,,,0,,,13,,
h4,bull,1,mtf_pin_bull,mtf_nr7,43,,,24,,,18,,
h4,bull,1,mtf_pin_bull,mtf_nr4,254,0.08267717,-0.02922560,87,0.16091954,0.03135750,80,0.03750000,-0.00825163
h4,bull,1,mtf_pin_bull,mtf_breakout_up20,104,0.04807692,-0.06382584,18,,,12,,
h4,bull,1,mtf_pin_bull,mtf_retest_up,104,0.04807692,-0.06382584,18,,,12,,
h4,bull,1,mtf_pin_bull,mtf_squeeze_release_up,0,,,0,,,0,,
h4,bull,1,mtf_pin_bull,mtf_engulf_bull,66,0.19696970,0.08506693,43,,,12,,
h4,bull,1,mtf_pin_bull,mtf_strong_close_bull,632,0.14398734,0.03208458,148,0.14189189,0.01232985,159,0.04402516,-0.00172648
h4,bull,1,mtf_pin_bull,mtf_gap_proxy_up,24,,,18,,,6,,
h4,bull,1,mtf_pin_bull,mtf_hh20,233,0.04721030,-0.06469247,49,,,30,,
h4,bull,1,mtf_pin_bull,mtf_structure_bull_transition,564,0.09929078,-0.01261199,149,0.11409396,-0.01546808,149,0.05369128,0.00793964
h4,bull,1,mtf_pin_bull,mtf_compression,320,0.09687500,-0.01502777,72,0.12500000,-0.00456204,116,0.01724138,-0.02851025
h4,bull,1,mtf_pin_bull,mtf_shape_triangle_proxy,72,0.09722222,-0.01468054,18,,,60,0.03333333,-0.01241830
h4,bull,1,mtf_pin_bull,structure_hh,773,0.15135834,0.03945558,171,0.08771930,-0.04184275,158,0.03797468,-0.00777695
h4,bull,1,mtf_pin_bull,structure_hl,1341,0.12005966,0.00815689,315,0.12380952,-0.00575252,267,0.03745318,-0.00829845
h4,bull,1,mtf_pin_bull,structure_breakout20_up,206,0.18446602,0.07256325,41,,,42,,
h4,bull,1,mtf_pin_bull,range_expand,862,0.14385151,0.03194874,179,0.15642458,0.02686254,172,0.07558140,0.02982976
h4,bull,1,mtf_pin_bull,close_near_high,602,0.14285714,0.03095438,136,0.09558824,-0.03397381,147,0.04761905,0.00186741
h4,bull,1,mtf_pin_bull,impulse_bull,422,0.14928910,0.03738633,104,0.07692308,-0.05263897,81,0.04938272,0.00363108
h4,bull,1,mtf_pin_bull,pullback_bull,998,0.10320641,-0.00869635,245,0.13061224,0.00105020,205,0.04878049,0.00302885
h4,bull,1,mtf_pin_bull,distance_high_ok,1583,0.09033481,-0.02156796,385,0.11948052,-0.01008152,318,0.02830189,-0.01744975
h4,bull,1,mtf_pin_bull,cross_group_bull,1267,0.12470403,0.01280126,306,0.11764706,-0.01191498,253,0.05533597,0.00958433
h4,bull,1,mtf_pin_bull,cross_group_return_up,1493,0.12391159,0.01200882,343,0.12244898,-0.00711306,292,0.05136986,0.00561823
h4,bull,1,mtf_pin_bull,cross_target_relative_up,1231,0.10885459,-0.00304818,294,0.12244898,-0.00711306,265,0.02264151,-0.02311012
h4,bull,1,triangle_breakout_up,trend_bull,186,0.09139785,-0.01629446,34,,,18,,
h4,bull,1,triangle_breakout_up,price20_bull,325,0.10769231,0.00000000,54,0.09259259,0.00000000,40,,
h4,bull,1,triangle_breakout_up,price200_bull,259,0.09266409,-0.01502822,46,,,28,,
h4,bull,1,triangle_breakout_up,ema20_rising,325,0.10769231,0.00000000,54,0.09259259,0.00000000,40,,
h4,bull,1,triangle_breakout_up,ema200_rising,259,0.09266409,-0.01502822,46,,,28,,
h4,bull,1,triangle_breakout_up,momentum_bull,293,0.10580205,-0.00189026,46,,,28,,
h4,bull,1,triangle_breakout_up,rsi60,288,0.09027778,-0.01741453,49,,,34,,
h4,bull,1,triangle_breakout_up,macd_bull,291,0.10996564,0.00227333,53,0.07547170,-0.01712089,39,,
h4,bull,1,triangle_breakout_up,macd_rising,262,0.12595420,0.01826189,42,,,34,,
h4,bull,1,triangle_breakout_up,adx25,145,0.11034483,0.00265252,20,,,17,,
h4,bull,1,triangle_breakout_up,adx_rising,243,0.09876543,-0.00892688,47,,,25,,
h4,bull,1,triangle_breakout_up,di_bull,304,0.10197368,-0.00571862,53,0.09433962,0.00174703,35,,
h4,bull,1,triangle_breakout_up,di_strong_bull,275,0.09818182,-0.00951049,49,,,30,,
h4,bull,1,triangle_breakout_up,volatility,74,0.20270270,0.09501040,8,,,6,,
h4,bull,1,triangle_breakout_up,bb_bull,325,0.10769231,0.00000000,54,0.09259259,0.00000000,40,,
h4,bull,1,triangle_breakout_up,bb_upper,303,0.10561056,-0.00208175,52,0.09615385,0.00356125,38,,
h4,bull,1,triangle_breakout_up,body_bull,169,0.10650888,-0.00118343,23,,,26,,
h4,bull,1,triangle_breakout_up,rsi_up1,153,0.13725490,0.02956259,24,,,16,,
h4,bull,1,triangle_breakout_up,rsi_up3,170,0.12941176,0.02171946,28,,,21,,
h4,bull,1,triangle_breakout_up,rsi_cross50_up,3,,,2,,,3,,
h4,bull,1,triangle_breakout_up,rsi_cross55_up,20,,,2,,,2,,
h4,bull,1,triangle_breakout_up,macd_cross_up,14,,,1,,,0,,
h4,bull,1,triangle_breakout_up,macd_accel_up,262,0.12595420,0.01826189,42,,,34,,
h4,bull,1,triangle_breakout_up,adx_up3,51,0.09803922,-0.00965309,6,,,14,,
h4,bull,1,triangle_breakout_up,adx_cross25_up,8,,,4,,,2,,
h4,bull,1,triangle_breakout_up,di_cross_up,14,,,4,,,4,,
h4,bull,1,triangle_breakout_up,di_spread_up3,164,0.11585366,0.00816135,30,,,19,,
h4,bull,1,triangle_breakout_up,ema20_slope_up3,324,0.10493827,-0.00275404,54,0.09259259,0.00000000,40,,
h4,bull,1,triangle_breakout_up,price20_cross_up,2,,,2,,,1,,
h4,bull,1,triangle_breakout_up,price200_cross_up,14,,,4,,,3,,
h4,bull,1,triangle_breakout_up,breakout20_up,325,0.10769231,0.00000000,54,0.09259259,0.00000000,40,,
h4,bull,1,triangle_breakout_up,atr_expand,0,,,0,,,0,,
h4,bull,1,triangle_breakout_up,bb_expand,108,0.07407407,-0.03361823,12,,,17,,
h4,bull,1,triangle_breakout_up,body_expand,153,0.11111111,0.00341880,31,,,22,,
h4,bull,1,triangle_breakout_up,sma20_bull,325,0.10769231,0.00000000,54,0.09259259,0.00000000,40,,
h4,bull,1,triangle_breakout_up,sma50_bull,316,0.10126582,-0.00642648,54,0.09259259,0.00000000,35,,
h4,bull,1,triangle_breakout_up,sma200_bull,246,0.08536585,-0.02232645,42,,,24,,
h4,bull,1,triangle_breakout_up,sma_stack_bull,125,0.10400000,-0.00369231,23,,,16,,
h4,bull,1,triangle_breakout_up,ichimoku_bull,266,0.07894737,-0.02874494,45,,,34,,
h4,bull,1,triangle_breakout_up,ichimoku_tk_bull,302,0.10927152,0.00157922,54,0.09259259,0.00000000,37,,
h4,bull,1,triangle_breakout_up,ichimoku_cloud_bull,165,0.10909091,0.00139860,27,,,13,,
h4,bull,1,triangle_breakout_up,span_model_bull,253,0.07905138,-0.02864092,45,,,32,,
h4,bull,1,triangle_breakout_up,superbb_bull,1,,,2,,,0,,
h4,bull,1,triangle_breakout_up,superbb_squeeze,39,,,6,,,4,,
h4,bull,1,triangle_breakout_up,superbb_expand,108,0.07407407,-0.03361823,12,,,17,,
h4,bull,1,triangle_breakout_up,stoch_bull,247,0.10121457,-0.00647773,40,,,32,,
h4,bull,1,triangle_breakout_up,stoch_cross_up,77,0.10389610,-0.00379620,10,,,13,,
h4,bull,1,triangle_breakout_up,stoch_recover_up,0,,,0,,,0,,
h4,bull,1,triangle_breakout_up,rci_bull,324,0.10802469,0.00033238,54,0.09259259,0.00000000,40,,
h4,bull,1,triangle_breakout_up,rci_strong_bull,186,0.04301075,-0.06468156,32,,,32,,
h4,bull,1,triangle_breakout_up,rci_cross_up,3,,,0,,,0,,
h4,bull,1,triangle_breakout_up,dmi_adx_bull,130,0.09230769,-0.01538462,19,,,13,,
h4,bull,1,triangle_breakout_up,dmi_adx_strong_bull,241,0.09958506,-0.00810725,47,,,25,,
h4,bull,1,triangle_breakout_up,fib_above382,282,0.09219858,-0.01549373,51,0.09803922,0.00544662,31,,
h4,bull,1,triangle_breakout_up,fib_above500,307,0.10423453,-0.00345778,54,0.09259259,0.00000000,35,,
h4,bull,1,triangle_breakout_up,fib_above618,322,0.10559006,-0.00210225,54,0.09259259,0.00000000,39,,
h4,bull,1,triangle_breakout_up,fib_retrace38_bull,0,,,0,,,0,,
h4,bull,1,triangle_breakout_up,fib_retrace62_bull,0,,,0,,,0,,
h4,bull,1,triangle_breakout_up,fib_time_zone,115,0.11304348,0.00535117,26,,,16,,
h4,bull,1,triangle_breakout_up,fib_time_5,66,0.12121212,0.01351981,12,,,6,,
h4,bull,1,triangle_breakout_up,fib_time_8,38,,,13,,,4,,
h4,bull,1,triangle_breakout_up,fib_time_13,27,,,5,,,7,,
h4,bull,1,triangle_breakout_up,fib_fan_up,282,0.09219858,-0.01549373,51,0.09803922,0.00544662,31,,
h4,bull,1,triangle_breakout_up,fib_arc_bull,307,0.10423453,-0.00345778,54,0.09259259,0.00000000,35,,
h4,bull,1,triangle_breakout_up,trendline_up,322,0.10559006,-0.00210225,54,0.09259259,0.00000000,40,,
h4,bull,1,triangle_breakout_up,channel_upper,325,0.10769231,0.00000000,54,0.09259259,0.00000000,40,,
h4,bull,1,triangle_breakout_up,channel_mid_bull,325,0.10769231,0.00000000,54,0.09259259,0.00000000,40,,
h4,bull,1,triangle_breakout_up,channel_breakout_up,325,0.10769231,0.00000000,54,0.09259259,0.00000000,40,,
h4,bull,1,triangle_breakout_up,horizontal_resistance_near,187,0.08556150,-0.02213081,29,,,20,,
h4,bull,1,triangle_breakout_up,horizontal_support_near,0,,,0,,,0,,
h4,bull,1,triangle_breakout_up,horizontal_break_up,173,0.08670520,-0.02098711,28,,,18,,
h4,bull,1,triangle_breakout_up,vertical_session,222,0.10810811,0.00041580,35,,,34,,
h4,bull,1,triangle_breakout_up,vertical_day_open,51,0.03921569,-0.06847662,10,,,6,,
h4,bull,1,triangle_breakout_up,vertical_week_open,20,,,2,,,0,,
h4,bull,1,triangle_breakout_up,rectangle_range,0,,,0,,,0,,
h4,bull,1,triangle_breakout_up,ellipse_compression,98,0.13265306,0.02496075,12,,,9,,
h4,bull,1,triangle_breakout_up,elliott_wave2_bull,0,,,0,,,0,,
h4,bull,1,triangle_breakout_up,elliott_wave3_bull,13,,,2,,,0,,
h4,bull,1,triangle_breakout_up,elliott_wave4_bull,0,,,0,,,0,,
h4,bull,1,triangle_breakout_up,elliott_wave5_bull,247,0.10931174,0.00161943,43,,,29,,
h4,bull,1,triangle_breakout_up,elliott_impulse_bull,250,0.10800000,0.00030769,43,,,29,,
h4,bull,1,triangle_breakout_up,elliott_pullback_bull,0,,,0,,,0,,
h4,bull,1,triangle_breakout_up,range_compression,304,0.10197368,-0.00571862,52,0.09615385,0.00356125,39,,
h4,bull,1,triangle_breakout_up,range_tight,5,,,2,,,0,,
h4,bull,1,triangle_breakout_up,range_expansion,0,,,0,,,0,,
h4,bull,1,triangle_breakout_up,inside_bar,0,,,0,,,0,,
h4,bull,1,triangle_breakout_up,inside_2,0,,,0,,,0,,
h4,bull,1,triangle_breakout_up,nr7,5,,,2,,,3,,
h4,bull,1,triangle_breakout_up,nr4,14,,,4,,,5,,
h4,bull,1,triangle_breakout_up,breakout_up20,325,0.10769231,0.00000000,54,0.09259259,0.00000000,40,,
h4,bull,1,triangle_breakout_up,retest_up,325,0.10769231,0.00000000,52,0.09615385,0.00356125,40,,
h4,bull,1,triangle_breakout_up,squeeze_release_up,39,,,6,,,4,,
h4,bull,1,triangle_breakout_up,pin_bull,1,,,1,,,0,,
h4,bull,1,triangle_breakout_up,engulf_bull,47,,,2,,,5,,
h4,bull,1,triangle_breakout_up,strong_close_bull,152,0.11184211,0.00414980,25,,,19,,
h4,bull,1,triangle_breakout_up,gap_proxy_up,0,,,5,,,0,,
h4,bull,1,triangle_breakout_up,hh20,325,0.10769231,0.00000000,54,0.09259259,0.00000000,40,,
h4,bull,1,triangle_breakout_up,structure_bull_transition,276,0.10869565,0.00100334,48,,,37,,
