timeframe,direction,horizon_bars,conditions,discovery_samples,validation_samples,oos_samples,discovery_lift,validation_lift,oos_lift,oos_wilson95_lower,oos_pairs_n_ge5,oos_pairs_above_oos_base,oos_pair_hit_mean,oos_min_pair_hit
d1,bear,10,atr_expand+mtf_adx_rising+structure_ll,201,40,58,1.15376329,1.19205658,1.18635875,0.69147626,6,4,0.76310541,0.40000000
d1,bear,10,di_strong_bear+atr_expand,320,64,87,1.15254697,1.10690968,1.09380594,0.64668426,8,5,0.68675595,0.40000000
d1,bear,10,atr_expand+mtf_adx_rising+impulse_bear,194,32,51,1.15218691,1.27720348,1.26307365,0.74278308,5,4,0.89333333,0.66666667
d1,bear,10,di_bear+atr_expand,380,78,97,1.13967962,1.13529198,1.11687909,0.66925912,8,5,0.71269841,0.40000000
d1,bear,10,di_spread_down3+atr_expand,342,57,95,1.13967962,1.26674685,1.10957092,0.66283179,8,5,0.71732677,0.40000000
d1,bear,10,atr_expand+mtf_di_strong_bear+impulse_bear,233,38,54,1.13920627,1.25479640,1.27423718,0.75578270,5,4,0.89333333,0.66666667
d1,bear,10,atr_expand+mtf_rsi40,281,54,79,1.13850213,1.21097812,1.09337992,0.64105741,6,4,0.71354618,0.40000000
d1,bear,10,atr_expand+mtf_di_strong_bear,368,71,101,1.13508414,1.17047005,1.14512235,0.69215486,7,5,0.69643308,0.40000000
d1,bear,10,atr_expand+mtf_adx_rising+structure_lh,213,42,69,1.13467421,1.16772890,1.06088202,0.60952703,6,4,0.68711150,0.33333333
d1,bear,10,atr_expand+mtf_di_strong_bear+range_expand,280,44,71,1.12760007,1.20753784,1.15471778,0.68025022,6,4,0.76309524,0.40000000
d1,bear,10,macd_bear+atr_expand,392,96,99,1.12617453,1.17786543,1.13868003,0.68638479,7,5,0.70563221,0.42857143
d1,bear,10,rsi_down3+atr_expand,335,59,91,1.12596176,1.22380627,1.14225517,0.68476076,6,5,0.74368380,0.40000000
d1,bear,10,volatility+adx_up3,853,142,189,1.12515510,1.11290594,1.24712575,0.79421606,12,11,0.83340197,0.33333333
d1,bear,10,atr_expand+mtf_di_strong_bear+structure_lh,287,55,85,1.12443607,1.16419033,1.10231882,0.65165447,6,4,0.72255522,0.42857143
d1,bear,10,atr_expand+mtf_price200_bear+impulse_bear,201,30,50,1.11901138,1.22611534,1.20049409,0.69203946,5,3,0.84000000,0.60000000
d1,bear,10,adx25+atr_expand,323,47,69,1.11156608,1.10147478,1.16697022,0.68775960,8,6,0.78392857,0.40000000
d1,bear,10,adx_rising+atr_expand,401,97,114,1.11135036,1.17976734,1.04022274,0.62149339,9,5,0.72106135,0.33333333
d1,bear,10,bb_lower+mtf_volatility,1247,248,226,1.10910695,1.03824283,1.08829596,0.68268216,12,6,0.72590720,0.47826087
d1,bear,10,adx_up3+mtf_rsi40,620,99,151,1.10635496,1.11465031,1.00832972,0.61098126,12,8,0.66480471,0.00000000
d1,bear,10,atr_expand+mtf_di_bear,430,83,108,1.10462571,1.14897020,1.13868003,0.69059916,8,6,0.74366827,0.40000000
d1,bear,10,breakout20_down+mtf_volatility,386,72,71,1.10386819,1.15421352,1.17533774,0.69580318,8,5,0.78883929,0.40000000
d1,bear,10,mtf_volatility+structure_breakout20_down,386,72,71,1.10386819,1.15421352,1.17533774,0.69580318,8,5,0.78883929,0.40000000
d1,bear,10,atr_expand+mtf_price200_bear+structure_lh,266,50,76,1.10291576,1.11712731,1.02095935,0.58665798,7,3,0.67889095,0.50000000
d1,bear,10,adx_up3+structure_ll,492,91,101,1.10172019,1.04796183,0.98567494,0.57691616,11,6,0.63499278,0.00000000
d1,bear,10,atr_expand+mtf_price20_bear,420,75,104,1.10099004,1.16253899,1.14024415,0.68995597,7,5,0.72447488,0.44444444
d1,bear,10,atr_expand+mtf_ema20_falling,420,75,104,1.10099004,1.16253899,1.14024415,0.68995597,7,5,0.72447488,0.44444444
d1,bear,10,adx_up3+mtf_macd_bear+structure_ll,363,57,75,1.10068765,1.00383712,0.95649123,0.54054746,9,6,0.67341270,0.20000000
d1,bear,20,rsi40+atr_expand,236,50,70,1.15022556,1.07931034,1.05501086,0.70774422,7,3,0.75782313,0.40000000
d1,bear,20,atr_expand+mtf_price200_bear+structure_ll,223,51,58,1.14965246,1.08166178,1.07224335,0.71091743,5,3,0.78476190,0.50000000
d1,bear,20,atr_expand+mtf_di_strong_bear+structure_ll,242,48,63,1.14767303,1.12428161,1.08997224,0.73188423,6,4,0.82592593,0.50000000
d1,bear,20,atr_expand+mtf_price20_bear+structure_ll,251,49,64,1.14657648,1.12581124,1.09318560,0.73571938,6,4,0.82592593,0.50000000
d1,bear,20,bb_lower+atr_expand,275,55,85,1.13791002,1.09021247,1.03650190,0.70284629,7,3,0.72749631,0.40000000
d1,bear,20,atr_expand+mtf_macd_bear+structure_ll,243,48,62,1.13777837,1.14926564,1.10755243,0.74656606,6,4,0.84074074,0.60000000
d1,bear,20,atr_expand+structure_ll,272,59,64,1.13659952,1.09760374,1.09318560,0.73571938,6,4,0.82592593,0.50000000
d1,bear,20,atr_expand+mtf_adx_rising+impulse_bear,194,32,51,1.13364633,1.19923372,1.14320063,0.76619156,5,4,0.93333333,0.66666667
d1,bear,20,atr_expand+mtf_adx_rising+structure_ll,201,40,58,1.13168037,1.13927203,1.11692015,0.75074091,6,4,0.84259259,0.60000000
d1,bear,20,atr_expand+mtf_price200_bear+impulse_bear,201,30,50,1.12542800,1.15925926,1.11423954,0.73813806,5,3,0.84000000,0.60000000
d1,bear,20,adx_up3+mtf_macd_bear+structure_ll,363,57,75,1.11824551,1.00988102,1.01922687,0.68120034,9,6,0.77923280,0.40000000
d1,bear,20,atr_expand+mtf_rsi40,281,54,79,1.11808535,1.15481765,1.04962218,0.71007358,6,3,0.75818903,0.40000000
d1,bear,20,adx_up3+mtf_rsi40,620,99,151,1.11686627,1.06598553,1.04679828,0.73779363,12,7,0.79486113,0.47058824
d1,bear,20,atr_expand+mtf_di_strong_bear+impulse_bear,233,38,54,1.11649219,1.16767493,1.15166878,0.77805299,5,4,0.93333333,0.66666667
d1,bear,20,atr_expand+mtf_di_strong_bear+range_expand,280,44,71,1.10861357,1.17197840,1.07664810,0.72740872,6,5,0.83611111,0.60000000
d1,bear,20,adx_up3+structure_ll,492,91,101,1.10857708,1.05427140,1.03906750,0.71383591,11,7,0.78939394,0.40000000
d1,bear,20,atr_expand+mtf_di_strong_bear,368,71,101,1.10646698,1.13167125,1.06472349,0.73579442,7,4,0.74486585,0.40000000
d1,bear,20,di_spread_down3+atr_expand,342,57,95,1.10606756,1.17819453,1.05014008,0.72026403,8,5,0.76157280,0.40000000
d1,bear,20,adx_up3+mtf_price20_bear+structure_ll,463,82,96,1.10472628,1.06761050,1.03920112,0.71144833,11,6,0.78917749,0.40000000
d1,bear,20,adx_up3+mtf_di_strong_bear+structure_ll,454,79,95,1.10448115,1.06261215,1.03650190,0.70862656,10,6,0.82809524,0.58333333
d1,bear,20,adx_up3+mtf_adx_rising+structure_ll,330,57,73,1.10439727,1.05195940,1.04715089,0.70344497,9,7,0.86759259,0.50000000
d1,bear,20,adx_up3+mtf_price200_bear+structure_ll,459,87,98,1.10340165,1.06139076,1.03121363,0.70568967,10,7,0.82232323,0.54545455
d1,bear,20,adx_up3+atr_expand,229,38,60,1.10306687,1.10455737,0.90693916,0.57491292,6,3,0.66832011,0.28571429
d1,bear,20,adx_up3+mtf_trend_bear+structure_ll,448,85,91,1.10244213,1.05814740,1.01087411,0.68476076,10,6,0.81637085,0.54545455
